customer_id,recency,frequency,price_sum,price_mean,spend_90_total,spend_90_flag
570,-61,3,216.17000000000002,72.05666666666667,0.0,0.0
571,-413,2,53.5,26.75,0.0,0.0
572,-138,5,140.91,28.182,32.47,1.0
573,-168,3,31.72,10.573333333333332,0.0,0.0
574,-370,2,52.87,26.435,0.0,0.0
575,-453,1,19.99,19.99,0.0,0.0
576,-453,1,14.99,14.99,0.0,0.0
577,-453,1,29.99,29.99,0.0,0.0
578,-453,1,15.96,15.96,0.0,0.0
579,-453,1,13.9,13.9,0.0,0.0
580,-453,1,15.36,15.36,0.0,0.0
581,-453,1,14.37,14.37,0.0,0.0
582,-146,3,111.45,37.15,0.0,0.0
583,-51,6,206.43,34.405,0.0,0.0
584,-439,1,11.77,11.77,0.0,0.0
585,-115,10,270.61,27.061,58.550000000000004,1.0
586,-134,33,2849.64,86.35272727272726,0.0,0.0
587,-201,6,220.46,36.74333333333333,0.0,0.0
588,-453,1,40.3,40.3,0.0,0.0
589,-103,3,85.16999999999999,28.389999999999997,0.0,0.0
590,-85,2,42.32,21.16,0.0,0.0
591,-453,1,15.36,15.36,25.98,1.0
592,-338,3,121.24000000000001,40.413333333333334,0.0,0.0
593,-27,7,163.9,23.414285714285715,39.96,1.0
594,-439,1,31.32,31.32,0.0,0.0
595,-101,3,90.15,30.05,0.0,0.0
596,-193,3,91.32,30.439999999999998,0.0,0.0
597,-285,3,39.71,13.236666666666666,0.0,0.0
598,-143,3,81.1,27.03333333333333,0.0,0.0
599,-213,2,40.11,20.055,0.0,0.0
600,-453,1,15.36,15.36,0.0,0.0
601,-419,2,19.54,9.77,0.0,0.0
602,-243,3,374.6,124.86666666666667,0.0,0.0
603,-453,1,24.13,24.13,0.0,0.0
604,-453,1,68.97,68.97,0.0,0.0
605,-453,1,53.68,53.68,0.0,0.0
606,-6,2,39.98,19.99,0.0,0.0
607,-453,1,81.96,81.96,0.0,0.0
608,-411,5,154.64999999999998,30.929999999999996,59.95,1.0
609,-114,8,488.33,61.04125,0.0,0.0
610,-360,3,59.7,19.900000000000002,63.96,1.0
611,-175,2,25.759999999999998,12.879999999999999,0.0,0.0
612,-453,1,12.49,12.49,0.0,0.0
613,-289,3,49.97,16.656666666666666,0.0,0.0
614,-34,3,38.61,12.87,13.98,1.0
615,-429,2,78.91,39.455,0.0,0.0
616,-226,2,33.15,16.575,14.99,1.0
617,-453,1,29.92,29.92,0.0,0.0
618,-285,2,76.21000000000001,38.105000000000004,0.0,0.0
619,-9,34,976.03,28.706764705882353,48.98,1.0
620,-453,1,13.77,13.77,0.0,0.0
621,-442,2,32.269999999999996,16.134999999999998,0.0,0.0
622,-453,1,59.97,59.97,0.0,0.0
623,-453,1,32.72,32.72,0.0,0.0
624,-161,6,216.87,36.145,0.0,0.0
625,-159,2,41.25,20.625,0.0,0.0
626,-26,3,334.74,111.58,53.13,1.0
627,-453,1,15.76,15.76,0.0,0.0
628,-453,1,21.99,21.99,0.0,0.0
629,-314,4,191.18,47.795,83.44999999999999,1.0
630,-453,1,37.47,37.47,0.0,0.0
631,-453,2,28.74,14.37,12.58,1.0
632,-418,2,29.33,14.665,0.0,0.0
633,-250,6,244.23000000000002,40.705000000000005,0.0,0.0
634,-417,1,13.97,13.97,0.0,0.0
635,-46,7,548.6,78.37142857142858,49.97,1.0
636,-453,1,27.92,27.92,0.0,0.0
637,-453,1,12.97,12.97,0.0,0.0
638,-453,1,29.99,29.99,12.49,1.0
639,-448,2,27.94,13.97,0.0,0.0
640,-453,1,15.36,15.36,0.0,0.0
641,-453,1,35.12,35.12,0.0,0.0
642,-442,1,16.99,16.99,0.0,0.0
643,-37,8,207.43,25.92875,48.24,1.0
644,-453,1,9.77,9.77,0.0,0.0
645,-13,4,101.18,25.295,0.0,0.0
646,-50,3,40.72,13.573333333333332,0.0,0.0
647,-275,2,71.97,35.985,0.0,0.0
648,-446,2,124.94,62.47,0.0,0.0
649,-114,2,48.94,24.47,0.0,0.0
650,-453,1,15.36,15.36,0.0,0.0
651,-453,1,24.99,24.99,0.0,0.0
652,-453,1,11.77,11.77,0.0,0.0
653,-154,3,91.66999999999999,30.55666666666666,30.98,1.0
654,-338,2,75.22,37.61,0.0,0.0
655,-305,2,63.910000000000004,31.955000000000002,0.0,0.0
656,-453,1,55.1,55.1,114.79,1.0
657,-453,1,71.49,71.49,0.0,0.0
658,-453,1,14.96,14.96,0.0,0.0
659,-20,15,535.01,35.66733333333333,134.99,1.0
660,-453,1,9.97,9.97,0.0,0.0
661,-453,1,12.77,12.77,0.0,0.0
662,-20,5,153.71,30.742,0.0,0.0
663,-2,5,115.78999999999999,23.157999999999998,126.28999999999999,1.0
664,-453,1,23.54,23.54,0.0,0.0
665,-453,1,11.97,11.97,0.0,0.0
666,-284,2,44.28,22.14,0.0,0.0
667,-245,4,220.64,55.16,0.0,0.0
668,-371,2,119.03,59.515,0.0,0.0
669,-453,1,26.14,26.14,0.0,0.0
670,-274,2,54.08,27.04,49.45,1.0
671,-103,2,25.759999999999998,12.879999999999999,0.0,0.0
672,-277,2,37.3,18.65,0.0,0.0
673,-453,1,14.77,14.77,0.0,0.0
674,-241,8,170.27,21.28375,0.0,0.0
675,-453,1,24.99,24.99,0.0,0.0
676,-453,1,22.54,22.54,0.0,0.0
677,-453,1,58.98,58.98,0.0,0.0
678,-453,1,15.36,15.36,0.0,0.0
679,-453,1,46.69,46.69,0.0,0.0
680,-453,1,15.96,15.96,0.0,0.0
681,-453,1,29.98,29.98,0.0,0.0
682,-423,2,84.58,42.29,0.0,0.0
683,-341,3,187.88,62.626666666666665,0.0,0.0
684,-453,1,13.97,13.97,0.0,0.0
685,-453,1,8.77,8.77,0.0,0.0
686,-453,1,32.37,32.37,0.0,0.0
687,-453,1,12.97,12.97,34.41,1.0
688,-453,1,14.37,14.37,0.0,0.0
689,-282,5,61.25,12.25,0.0,0.0
690,-453,1,21.75,21.75,0.0,0.0
691,-51,12,383.64,31.97,27.98,1.0
692,-453,1,12.49,12.49,0.0,0.0
693,-301,2,31.32,15.66,0.0,0.0
694,-453,1,15.99,15.99,0.0,0.0
695,-434,2,51.93,25.965,0.0,0.0
696,-453,1,37.11,37.11,0.0,0.0
697,-453,1,13.97,13.97,0.0,0.0
698,-8,6,136.53,22.755,11.88,1.0
699,-107,2,21.47,10.735,0.0,0.0
700,-452,1,89.54,89.54,0.0,0.0
701,-453,1,16.7,16.7,0.0,0.0
702,-57,7,134.19,19.169999999999998,0.0,0.0
703,-452,1,121.34,121.34,0.0,0.0
704,-71,4,85.35,21.3375,0.0,0.0
705,-71,2,36.42,18.21,0.0,0.0
706,-453,1,17.36,17.36,0.0,0.0
707,-453,1,12.49,12.49,0.0,0.0
708,-453,1,24.98,24.98,0.0,0.0
709,-453,1,14.9,14.9,0.0,0.0
710,-2,51,2216.45,43.45980392156862,285.85,1.0
711,-10,12,331.7,27.641666666666666,133.4,1.0
712,-34,2,58.6,29.3,0.0,0.0
713,-453,1,0.0,0.0,0.0,0.0
714,-453,1,21.37,21.37,0.0,0.0
715,-417,2,42.92,21.46,0.0,0.0
716,-453,1,6.79,6.79,0.0,0.0
717,-117,3,48.66,16.22,0.0,0.0
718,-11,3,39.730000000000004,13.243333333333334,23.98,1.0
719,-449,1,34.98,34.98,0.0,0.0
720,-453,1,26.98,26.98,0.0,0.0
721,-453,1,31.13,31.13,0.0,0.0
722,-102,3,146.74,48.913333333333334,52.05,1.0
723,-453,1,14.79,14.79,0.0,0.0
724,-453,1,67.75,67.75,0.0,0.0
725,-453,1,13.97,13.97,0.0,0.0
726,-439,3,88.25999999999999,29.419999999999998,0.0,0.0
727,-453,1,9.77,9.77,0.0,0.0
728,-453,1,21.7,21.7,0.0,0.0
729,-66,18,537.62,29.86777777777778,113.52000000000001,1.0
730,-37,17,855.38,50.31647058823529,0.0,0.0
731,-139,2,71.94,35.97,0.0,0.0
732,-142,3,115.19,38.39666666666667,0.0,0.0
733,-453,1,125.6,125.6,0.0,0.0
734,-246,2,36.910000000000004,18.455000000000002,0.0,0.0
735,-268,2,22.54,11.27,27.41,1.0
736,-453,1,28.74,28.74,0.0,0.0
737,-269,5,164.26999999999998,32.854,36.05,1.0
738,-422,2,19.96,9.98,0.0,0.0
739,-389,2,69.84,34.92,0.0,0.0
740,-453,1,15.36,15.36,0.0,0.0
741,-452,1,43.13,43.13,0.0,0.0
742,-429,2,129.15,64.575,0.0,0.0
743,-444,1,15.7,15.7,0.0,0.0
744,-120,3,271.20000000000005,90.40000000000002,0.0,0.0
745,-453,1,12.49,12.49,0.0,0.0
746,-256,4,344.0,86.0,0.0,0.0
747,-435,2,77.22,38.61,0.0,0.0
748,-453,1,49.97,49.97,0.0,0.0
749,-453,1,36.74,36.74,0.0,0.0
750,-453,1,63.62,63.62,0.0,0.0
751,-453,1,29.37,29.37,0.0,0.0
752,-453,1,57.98,57.98,0.0,0.0
753,-129,3,72.37,24.123333333333335,0.0,0.0
754,-403,2,46.08,23.04,0.0,0.0
755,-453,1,52.99,52.99,0.0,0.0
756,-221,3,70.42,23.473333333333333,0.0,0.0
757,-453,1,9.77,9.77,0.0,0.0
758,-89,27,791.62,29.31925925925926,142.77,1.0
759,-111,2,30.36,15.18,0.0,0.0
760,-423,2,27.13,13.565,26.3,1.0
761,-453,1,9.97,9.97,0.0,0.0
762,-453,1,23.54,23.54,0.0,0.0
763,-433,2,87.59,43.795,0.0,0.0
764,-40,3,73.34,24.44666666666667,12.99,1.0
765,-89,3,349.43,116.47666666666667,0.0,0.0
766,-268,10,226.62,22.662,0.0,0.0
767,-122,10,292.82,29.282,0.0,0.0
768,-453,1,43.49,43.49,0.0,0.0
769,-453,1,55.53,55.53,0.0,0.0
770,-453,1,12.77,12.77,0.0,0.0
771,-453,1,34.72,34.72,0.0,0.0
772,-10,9,164.75,18.305555555555557,43.97,1.0
773,-100,10,394.8,39.480000000000004,0.0,0.0
774,-453,1,12.49,12.49,0.0,0.0
775,-452,1,186.67,186.67,0.0,0.0
776,-218,10,201.12,20.112000000000002,41.660000000000004,1.0
777,-452,1,9.97,9.97,0.0,0.0
778,-213,5,149.51999999999998,29.903999999999996,0.0,0.0
779,-452,1,15.9,15.9,0.0,0.0
780,-81,4,142.18,35.545,0.0,0.0
781,-304,3,58.32,19.44,0.0,0.0
782,-452,1,10.77,10.77,0.0,0.0
783,-44,10,571.24,57.124,27.41,1.0
784,-140,4,267.88,66.97,0.0,0.0
785,-452,1,11.97,11.97,0.0,0.0
786,-452,1,60.33,60.33,0.0,0.0
787,-452,1,179.01,179.01,0.0,0.0
788,-452,1,14.96,14.96,0.0,0.0
789,-2,3,99.44,33.14666666666667,0.0,0.0
790,-81,10,166.95,16.695,103.41999999999999,1.0
791,-452,1,28.77,28.77,0.0,0.0
792,-447,1,50.6,50.6,0.0,0.0
793,-452,1,33.51,33.51,0.0,0.0
794,-395,2,30.32,15.16,0.0,0.0
795,-452,1,13.97,13.97,0.0,0.0
796,-452,1,12.49,12.49,0.0,0.0
797,-17,14,704.1,50.292857142857144,71.83,1.0
798,-444,1,23.54,23.54,0.0,0.0
799,-64,4,213.73000000000002,53.432500000000005,0.0,0.0
800,-38,4,258.96,64.74,0.0,0.0
801,-421,1,9.77,9.77,0.0,0.0
802,-452,1,44.14,44.14,0.0,0.0
803,-452,1,11.77,11.77,0.0,0.0
804,-13,3,83.78,27.926666666666666,0.0,0.0
805,-255,2,62.05,31.025,39.47,1.0
806,-17,5,249.64,49.928,0.0,0.0
807,-452,1,25.14,25.14,0.0,0.0
808,-11,4,335.84,83.96,122.29,1.0
809,-431,1,27.74,27.74,0.0,0.0
810,-452,1,18.36,18.36,0.0,0.0
811,-133,3,254.85999999999999,84.95333333333333,0.0,0.0
812,-452,1,33.52,33.52,0.0,0.0
813,-400,2,128.07999999999998,64.03999999999999,0.0,0.0
814,-419,2,121.25,60.625,0.0,0.0
815,-437,1,9.77,9.77,0.0,0.0
816,-452,1,35.31,35.31,0.0,0.0
817,-452,1,99.8,99.8,0.0,0.0
818,-430,2,28.14,14.07,0.0,0.0
819,-427,7,279.67,39.95285714285715,0.0,0.0
820,-45,2,37.19,18.595,0.0,0.0
821,-166,5,93.34,18.668,0.0,0.0
822,-304,5,123.5,24.7,0.0,0.0
823,-452,1,11.97,11.97,0.0,0.0
824,-89,11,560.51,50.95545454545454,39.86,1.0
825,-72,6,876.69,146.115,0.0,0.0
826,-452,1,34.94,34.94,0.0,0.0
827,-96,8,297.40999999999997,37.176249999999996,0.0,0.0
828,-372,2,66.75,33.375,0.0,0.0
829,-452,1,11.75,11.75,0.0,0.0
830,-68,5,71.04,14.208000000000002,0.0,0.0
831,-452,1,53.98,53.98,0.0,0.0
832,-452,1,13.77,13.77,0.0,0.0
833,-452,1,21.37,21.37,0.0,0.0
834,-452,1,21.98,21.98,0.0,0.0
835,-452,1,16.56,16.56,0.0,0.0
836,-140,4,466.46,116.615,0.0,0.0
837,-180,4,92.86,23.215,0.0,0.0
838,-452,1,14.99,14.99,0.0,0.0
839,-452,1,14.99,14.99,0.0,0.0
840,-110,3,79.21,26.403333333333332,0.0,0.0
841,-443,2,29.950000000000003,14.975000000000001,0.0,0.0
842,-437,2,60.959999999999994,30.479999999999997,0.0,0.0
843,-226,5,145.76,29.151999999999997,0.0,0.0
844,-452,1,11.77,11.77,0.0,0.0
845,-97,10,241.09,24.109,56.96,1.0
846,-28,6,417.78999999999996,69.63166666666666,34.49,1.0
847,-452,1,37.51,37.51,0.0,0.0
848,-28,3,122.5,40.833333333333336,11.89,1.0
849,-34,8,121.96,15.245,21.98,1.0
850,-147,6,553.71,92.28500000000001,0.0,0.0
851,-442,2,44.38,22.19,0.0,0.0
852,-452,1,12.49,12.49,0.0,0.0
853,-452,1,42.7,42.7,0.0,0.0
854,-434,1,44.51,44.51,0.0,0.0
855,-280,2,112.17,56.085,0.0,0.0
856,-105,4,212.23,53.0575,0.0,0.0
857,-452,1,24.94,24.94,0.0,0.0
858,-443,1,26.73,26.73,0.0,0.0
859,-195,3,92.42,30.80666666666667,0.0,0.0
860,-82,7,127.44,18.205714285714286,31.49,1.0
861,-42,3,81.94,27.313333333333333,0.0,0.0
862,-452,1,49.99,49.99,0.0,0.0
863,-452,1,43.7,43.7,0.0,0.0
864,-452,1,11.77,11.77,0.0,0.0
865,-429,2,107.31,53.655,0.0,0.0
866,-452,1,34.34,34.34,0.0,0.0
867,-452,1,53.47,53.47,0.0,0.0
868,-452,1,44.88,44.88,0.0,0.0
869,-452,1,49.98,49.98,0.0,0.0
870,-23,11,325.46,29.587272727272726,0.0,0.0
871,-452,1,9.77,9.77,14.49,1.0
872,-452,1,11.77,11.77,0.0,0.0
873,-109,6,180.94,30.156666666666666,0.0,0.0
874,-395,4,112.29999999999998,28.074999999999996,65.48,1.0
875,-452,1,16.99,16.99,0.0,0.0
876,-359,4,99.36,24.84,0.0,0.0
877,-452,1,14.99,14.99,0.0,0.0
878,-452,1,14.3,14.3,0.0,0.0
879,-452,1,14.37,14.37,0.0,0.0
880,-447,2,49.95,24.975,0.0,0.0
881,-247,4,164.82,41.205,106.03,1.0
882,-260,3,54.64,18.213333333333335,0.0,0.0
883,-445,1,36.99,36.99,0.0,0.0
884,-452,1,82.89,82.89,0.0,0.0
885,-452,1,11.77,11.77,0.0,0.0
886,-452,1,16.7,16.7,0.0,0.0
887,-25,13,1024.84,78.83384615384615,0.0,0.0
888,-447,1,9.98,9.98,0.0,0.0
889,-431,2,33.349999999999994,16.674999999999997,0.0,0.0
890,-410,2,47.08,23.54,0.0,0.0
891,-396,4,118.30000000000001,29.575000000000003,37.97,1.0
892,-10,4,126.57000000000001,31.642500000000002,26.48,1.0
893,-452,1,109.28,109.28,0.0,0.0
894,-63,6,116.44,19.406666666666666,0.0,0.0
895,-333,2,37.71,18.855,0.0,0.0
896,-72,7,160.35,22.907142857142855,19.96,1.0
897,-452,1,36.35,36.35,0.0,0.0
898,-452,1,14.99,14.99,0.0,0.0
899,-452,1,145.47,145.47,0.0,0.0
900,-452,1,28.33,28.33,0.0,0.0
901,-145,2,41.92,20.96,0.0,0.0
902,-452,1,20.54,20.54,0.0,0.0
903,-452,1,22.77,22.77,0.0,0.0
904,-424,3,45.28,15.093333333333334,0.0,0.0
905,-227,5,64.64,12.928,0.0,0.0
906,-452,1,38.76,38.76,0.0,0.0
907,-452,1,15.36,15.36,0.0,0.0
908,-452,1,0.0,0.0,0.0,0.0
909,-452,1,27.13,27.13,0.0,0.0
910,-27,12,220.44,18.37,62.97,1.0
911,-452,1,42.67,42.67,0.0,0.0
912,-385,4,73.06,18.265,0.0,0.0
913,-452,1,12.77,12.77,0.0,0.0
914,-452,1,27.94,27.94,0.0,0.0
915,-99,4,82.17999999999999,20.544999999999998,0.0,0.0
916,-452,1,89.24,89.24,0.0,0.0
917,-452,1,8.97,8.97,0.0,0.0
918,-115,3,136.59,45.53,0.0,0.0
919,-385,1,68.29,68.29,0.0,0.0
920,-4,7,184.81,26.40142857142857,65.45,1.0
921,-450,1,24.98,24.98,0.0,0.0
922,-449,1,47.48,47.48,0.0,0.0
923,-20,6,249.24,41.54,0.0,0.0
924,-192,2,84.94,42.47,0.0,0.0
925,-452,1,0.0,0.0,0.0,0.0
926,-93,3,134.94,44.98,0.0,0.0
927,-88,4,327.36,81.84,0.0,0.0
928,-339,3,103.36,34.45333333333333,0.0,0.0
929,-365,3,175.64000000000001,58.546666666666674,0.0,0.0
930,-421,3,74.02,24.673333333333332,0.0,0.0
931,-296,5,75.84,15.168000000000001,15.49,1.0
932,-19,2,25.44,12.72,0.0,0.0
933,-359,7,392.03999999999996,56.005714285714284,0.0,0.0
934,-290,2,51.02,25.51,0.0,0.0
935,-452,1,24.98,24.98,0.0,0.0
936,-452,1,14.99,14.99,0.0,0.0
937,-446,1,16.36,16.36,0.0,0.0
938,-18,4,441.01,110.2525,0.0,0.0
939,-452,1,14.9,14.9,0.0,0.0
940,-452,1,25.13,25.13,0.0,0.0
941,-30,7,135.27,19.324285714285715,0.0,0.0
942,-57,3,52.3,17.433333333333334,0.0,0.0
943,-388,2,34.98,17.49,0.0,0.0
944,-452,1,35.99,35.99,0.0,0.0
945,-124,5,93.63,18.726,0.0,0.0
946,-62,8,214.99,26.87375,0.0,0.0
947,-416,2,74.23,37.115,0.0,0.0
948,-251,2,75.72,37.86,0.0,0.0
949,-452,1,45.69,45.69,0.0,0.0
950,-445,1,68.47,68.47,0.0,0.0
951,-11,4,157.56,39.39,0.0,0.0
952,-452,1,31.98,31.98,0.0,0.0
953,-452,1,15.36,15.36,0.0,0.0
954,-452,1,58.66,58.66,0.0,0.0
955,-378,2,97.62,48.81,0.0,0.0
956,-452,1,34.69,34.69,0.0,0.0
957,-452,1,68.65,68.65,0.0,0.0
958,-452,1,117.1,117.1,0.0,0.0
959,-450,1,17.9,17.9,0.0,0.0
960,-452,1,27.77,27.77,0.0,0.0
961,-451,1,98.38,98.38,0.0,0.0
962,-133,8,197.44,24.68,16.49,1.0
963,-452,1,75.81,75.81,0.0,0.0
964,-452,1,14.37,14.37,0.0,0.0
965,-3,5,66.94,13.388,39.56,1.0
966,-452,1,21.75,21.75,0.0,0.0
967,-408,1,33.35,33.35,0.0,0.0
968,-44,6,67.15,11.191666666666668,0.0,0.0
969,-452,1,14.96,14.96,0.0,0.0
970,-438,2,32.98,16.49,0.0,0.0
971,-249,2,26.740000000000002,13.370000000000001,0.0,0.0
972,-452,1,29.33,29.33,0.0,0.0
973,-452,1,46.99,46.99,0.0,0.0
974,-452,1,18.36,18.36,0.0,0.0
975,-451,1,95.73,95.73,0.0,0.0
976,-452,1,13.97,13.97,0.0,0.0
977,-452,1,28.99,28.99,0.0,0.0
978,-347,2,25.39,12.695,0.0,0.0
979,-6,6,399.59,66.59833333333333,0.0,0.0
980,-25,7,442.28000000000003,63.182857142857145,50.95,1.0
981,-11,2,308.38,154.19,0.0,0.0
982,-451,1,48.5,48.5,0.0,0.0
983,-451,1,137.11,137.11,0.0,0.0
984,-451,1,44.69,44.69,0.0,0.0
985,-109,3,176.18,58.72666666666667,0.0,0.0
986,-451,1,77.25,77.25,0.0,0.0
987,-401,2,41.9,20.95,0.0,0.0
988,-202,5,246.70000000000002,49.34,0.0,0.0
989,-451,1,14.96,14.96,0.0,0.0
990,-448,2,51.309999999999995,25.654999999999998,0.0,0.0
991,-413,2,50.28,25.14,71.54,1.0
992,-106,6,284.89,47.48166666666666,0.0,0.0
993,-114,3,54.239999999999995,18.08,0.0,0.0
994,-121,2,42.43,21.215,0.0,0.0
995,-382,2,35.31,17.655,0.0,0.0
996,-451,1,79.55,79.55,0.0,0.0
997,-172,8,256.25,32.03125,0.0,0.0
998,-343,4,253.39,63.3475,26.48,1.0
999,-241,3,89.57,29.856666666666666,12.58,1.0
1000,-436,1,8.99,8.99,0.0,0.0
1001,-318,3,73.03,24.343333333333334,0.0,0.0
1002,-415,2,28.74,14.37,15.48,1.0
1003,-451,1,44.75,44.75,0.0,0.0
1004,-59,3,257.88,85.96,0.0,0.0
1005,-451,1,31.32,31.32,0.0,0.0
1006,-451,1,14.37,14.37,0.0,0.0
1007,-427,2,46.95,23.475,0.0,0.0
1008,-319,3,86.38,28.793333333333333,0.0,0.0
1009,-406,2,40.6,20.3,0.0,0.0
1010,-451,1,21.74,21.74,0.0,0.0
1011,-450,1,54.67,54.67,0.0,0.0
1012,-333,4,74.62,18.655,0.0,0.0
1013,-451,1,38.99,38.99,0.0,0.0
1014,-451,1,96.36,96.36,0.0,0.0
1015,-451,1,19.7,19.7,0.0,0.0
1016,-173,2,24.759999999999998,12.379999999999999,0.0,0.0
1017,-451,1,9.97,9.97,0.0,0.0
1018,-21,7,152.45,21.77857142857143,72.45,1.0
1019,-441,2,51.75,25.875,0.0,0.0
1020,-451,1,29.73,29.73,0.0,0.0
1021,-255,2,73.44,36.72,0.0,0.0
1022,-451,1,14.7,14.7,0.0,0.0
1023,-451,1,24.98,24.98,0.0,0.0
1024,-451,1,62.25,62.25,0.0,0.0
1025,-15,3,90.94999999999999,30.316666666666663,22.37,1.0
1026,-284,3,154.17999999999998,51.393333333333324,0.0,0.0
1027,-281,2,28.14,14.07,0.0,0.0
1028,-451,1,14.48,14.48,0.0,0.0
1029,-360,3,243.61,81.20333333333333,0.0,0.0
1030,-325,5,204.93,40.986000000000004,0.0,0.0
1031,-451,1,31.32,31.32,0.0,0.0
1032,-250,8,327.71000000000004,40.963750000000005,30.25,1.0
1033,-451,1,55.88,55.88,0.0,0.0
1034,-451,1,33.96,33.96,0.0,0.0
1035,-399,2,108.93,54.465,0.0,0.0
1036,-451,1,12.77,12.77,0.0,0.0
1037,-405,2,159.2,79.6,55.97,1.0
1038,-451,1,283.97,283.97,0.0,0.0
1039,-173,4,74.34,18.585,0.0,0.0
1040,-451,1,15.99,15.99,0.0,0.0
1041,-46,2,93.91000000000001,46.955000000000005,0.0,0.0
1042,-407,1,42.7,42.7,0.0,0.0
1043,-451,1,75.82,75.82,0.0,0.0
1044,-451,1,11.77,11.77,0.0,0.0
1045,-137,4,97.67,24.4175,51.46,1.0
1046,-344,4,178.26999999999998,44.567499999999995,0.0,0.0
1047,-449,1,32.31,32.31,0.0,0.0
1048,-399,2,71.62,35.81,0.0,0.0
1049,-451,1,14.37,14.37,0.0,0.0
1050,-451,1,21.76,21.76,0.0,0.0
1051,-451,1,13.97,13.97,0.0,0.0
1052,-451,1,11.77,11.77,0.0,0.0
1053,-31,3,108.0,36.0,0.0,0.0
1054,-451,1,25.74,25.74,0.0,0.0
1055,-451,1,33.4,33.4,0.0,0.0
1056,-357,3,108.14,36.04666666666667,0.0,0.0
1057,-406,3,93.17999999999999,31.06,0.0,0.0
1058,-451,1,31.52,31.52,0.0,0.0
1059,-451,1,155.37,155.37,0.0,0.0
1060,-451,1,29.92,29.92,0.0,0.0
1061,-451,1,11.77,11.77,0.0,0.0
1062,-451,1,14.96,14.96,0.0,0.0
1063,-307,2,52.48,26.24,0.0,0.0
1064,-451,1,45.31,45.31,0.0,0.0
1065,-389,2,63.540000000000006,31.770000000000003,0.0,0.0
1066,-108,3,132.03,44.01,0.0,0.0
1067,-451,1,71.45,71.45,0.0,0.0
1068,-113,7,130.94,18.705714285714286,20.96,1.0
1069,-330,3,65.06,21.686666666666667,0.0,0.0
1070,-451,1,14.37,14.37,0.0,0.0
1071,-113,2,172.25,86.125,54.46,1.0
1072,-451,1,14.37,14.37,0.0,0.0
1073,-451,1,26.99,26.99,0.0,0.0
1074,-451,1,68.84,68.84,0.0,0.0
1075,-72,2,29.86,14.93,33.97,1.0
1076,-227,3,176.4,58.800000000000004,0.0,0.0
1077,-9,40,2847.72,71.193,476.77,1.0
1078,-405,2,28.85,14.425,16.99,1.0
1079,-451,1,66.0,66.0,0.0,0.0
1080,-451,1,14.99,14.99,0.0,0.0
1081,-451,1,29.98,29.98,0.0,0.0
1082,-451,1,25.74,25.74,53.99,1.0
1083,-108,10,296.25,29.625,25.98,1.0
1084,-143,3,84.67,28.223333333333333,100.43,1.0
1085,-48,12,280.61,23.38416666666667,14.42,1.0
1086,-115,4,83.29,20.8225,0.0,0.0
1087,-95,4,125.36,31.34,58.46,1.0
1088,-451,1,47.07,47.07,0.0,0.0
1089,-189,4,110.47,27.6175,0.0,0.0
1090,-451,1,17.56,17.56,0.0,0.0
1091,-371,2,103.61,51.805,0.0,0.0
1092,-21,6,141.74,23.623333333333335,148.44,1.0
1093,-451,1,24.99,24.99,0.0,0.0
1094,-7,7,145.78,20.825714285714287,37.45,1.0
1095,-441,2,21.75,10.875,0.0,0.0
1096,-451,1,13.97,13.97,0.0,0.0
1097,-451,1,155.24,155.24,0.0,0.0
1098,-451,1,11.77,11.77,0.0,0.0
1099,-9,11,254.82999999999998,23.166363636363634,46.47,1.0
1100,-275,4,71.09,17.7725,0.0,0.0
1101,-451,1,0.0,0.0,0.0,0.0
1102,-450,1,51.88,51.88,0.0,0.0
1103,-451,1,41.1,41.1,0.0,0.0
1104,-451,1,31.71,31.71,30.98,1.0
1105,-451,2,40.67,20.335,0.0,0.0
1106,-451,1,14.37,14.37,0.0,0.0
1107,-283,3,56.46,18.82,0.0,0.0
1108,-26,18,190.81,10.600555555555555,0.0,0.0
1109,-451,1,13.97,13.97,0.0,0.0
1110,-451,1,75.45,75.45,0.0,0.0
1111,-35,4,93.0,23.25,0.0,0.0
1112,-451,1,11.77,11.77,0.0,0.0
1113,-451,1,33.99,33.99,0.0,0.0
1114,-94,2,48.97,24.485,0.0,0.0
1115,-450,1,19.99,19.99,0.0,0.0
1116,-451,1,14.37,14.37,0.0,0.0
1117,-429,1,14.96,14.96,0.0,0.0
1118,-451,1,9.77,9.77,0.0,0.0
1119,-333,2,23.54,11.77,0.0,0.0
1120,-37,4,56.71,14.1775,0.0,0.0
1121,-72,4,138.45999999999998,34.614999999999995,0.0,0.0
1122,-231,2,81.77,40.885,0.0,0.0
1123,-451,1,19.96,19.96,0.0,0.0
1124,-451,1,26.13,26.13,0.0,0.0
1125,-370,2,28.14,14.07,0.0,0.0
1126,-450,1,64.28,64.28,0.0,0.0
1127,-451,1,14.37,14.37,0.0,0.0
1128,-451,1,13.99,13.99,0.0,0.0
1129,-451,1,13.97,13.97,0.0,0.0
1130,-451,1,14.99,14.99,0.0,0.0
1131,-451,1,71.63,71.63,0.0,0.0
1132,-240,3,65.50999999999999,21.836666666666662,13.87,1.0
1133,-59,6,113.88,18.98,12.99,1.0
1134,-451,1,42.98,42.98,0.0,0.0
1135,-450,1,32.95,32.95,0.0,0.0
1136,-451,1,11.77,11.77,0.0,0.0
1137,-96,3,142.54999999999998,47.51666666666666,26.48,1.0
1138,-451,1,16.0,16.0,0.0,0.0
